Noisy_X,Noisy_Y,Time
0.0121506809069926,-0.0397903526312866,0.168094158
-0.0465340677532891,0.0587249815250706,0.218354225
-0.0147422875609298,-0.149776294296105,0.268602133
0.019027015168778,0.268922788125977,0.339606047
0.0226116556047956,0.643555828371937,0.419544697
-0.00981268122039815,0.584133716845554,0.475218058
0.0371068268989222,-0.828849339830935,0.526853561
-0.0131157126959494,-0.398095608076376,0.582780361
-0.0226825674769459,-0.130535595350482,0.636045933
-0.0215436143063751,-0.606861856072053,0.686368465
0.0196270656378429,0.0931551781899039,0.738901615
-0.0206095356271238,0.653371810848543,0.78916049
-0.00360636112901723,-0.274337910102094,0.84376955
-0.0117542289494695,0.127823908483565,0.894236088
0.0219161032018839,-0.394034211343033,0.945317984
-0.0223537540871952,0.424909069008045,0.996490955
0.00276574487590399,-0.668611603130647,1.054507256
-0.0101111747652415,-0.0544390316154049,1.104821682
0.0669231932645451,0.181216769232055,1.160703421
0.0349467295739065,0.508942484623868,1.213153839
0.0371704851389577,-0.145468548258417,1.322000742
-0.00232994141499438,-0.526142414979842,1.385576487
-0.0107444565236845,-0.357627922580803,1.436636209
0.0166593922651111,0.298187541579437,1.516302109
-0.0350459713400665,1.08313843366203,1.570279598
-0.00786233784705723,-0.408036702362242,1.621038198
-0.0348493516485362,-0.213995975524662,1.6776824
0.00141193269931686,-0.376542020820897,1.741527081
0.0286945232576532,-0.145558358490673,1.825042963
0.00573484031731408,-0.245053476732997,1.875972986
0.00109373447605906,0.102267680608395,1.927662373
-0.0290361788213359,0.919679739054383,1.986753225
-0.0306306542636995,-0.0647557301666547,2.044477224
-0.00331615517174827,0.436426012002339,2.095011234
0.0125763268527023,0.649985641036235,2.149584532
0.0240818169759106,0.532593121720261,2.201559544
0.0105662858893669,0.951742134927819,2.258522272
0.0391721725110015,0.306907232641343,2.322454214
0.00886537779234501,-0.559883091151331,2.383826256
-0.00744304669889776,0.778441774578104,2.436071634
0.0393708692326472,-0.371699337083727,2.495938063
0.00830712915088598,0.132116548284664,2.553416491
0.0530881602592974,0.233627132031825,2.624221802
0.0442436184512092,1.20252309644101,2.70069313
-0.0533953379499793,0.134431454028249,2.752970695
-0.0119785497974893,0.902323299457098,2.803294897
-0.0561592371403682,1.52306617618609,2.862541199
-0.0262820155885577,0.553883293244489,2.922388792
0.0190367824255443,0.654294517181462,2.974594831
-0.00591928482037238,1.17455338355926,3.030851364
0.0211806857664788,1.10497288948007,3.082527161
-0.0209741751657984,0.929662454724147,3.139134169
0.0132394527051593,1.74252220009936,3.190412045
-0.00554291850869643,1.89841795874892,3.243185997
-0.00679426993548494,2.41215550163042,3.294100761
0.0267337933618535,2.73525475836368,3.350390196
-0.0236376948138069,2.05741513929323,3.402681351
-0.0119083136107995,2.75352417414946,3.456832886
0.0425881400919508,1.68703499317434,3.510241985
0.0518019603734206,2.22124879735776,3.568567753
0.0267863373576174,2.11151155027001,3.622197628
-0.0103887627242946,2.87066859641777,3.691009998
-0.0639354134746339,3.79405990973052,3.742106676
-0.0288627485687224,4.11307350707301,3.800617218
-0.0145107622375211,4.31883721517235,3.852622271
-0.000798577336003679,5.01338910052806,3.906746626
-0.00643195314702267,4.02741354539239,3.957964659
-0.0257104347143611,3.9152311511623,4.01332593
0.0630102101650874,3.43002523205878,4.092662334
-0.0386345342809003,5.18507892046681,4.147251844
0.0367083896050261,5.54319897014099,4.200883865
0.0386885100062845,5.71974508795781,4.256019115
0.0225692360437869,5.64472303943622,4.31200552
-0.0439604945355152,6.98135909403123,4.363510609
-0.00599213633824665,5.9343591347077,4.419617176
-0.00976434376045168,8.19472100486659,4.472262859
0.0129934160055523,7.15952446743142,4.5308671
0.0307948992432015,7.25885650517723,4.582701683
-0.027482674930361,8.30407471809503,4.643906593
0.0395558499567767,8.06277134732855,4.697589397
0.0366477667885982,9.0786236170376,4.756016493
-0.0374586747821689,9.59900011316541,4.80719161
0.0125083123587788,8.34816787078195,4.865263224
-0.0300013972350554,9.82014353533913,4.917800188
0.0272396379126628,9.89586976061103,4.973477602
0.0150030833564432,10.7150266140089,5.025672913
-0.00827202652154978,9.5342706145669,5.085412979
-0.00506776912171949,11.4676373481431,5.13880372
-0.016669802686768,11.4481690127035,5.198723078
-0.035193414969229,12.5261700382014,5.248997688
-0.0248961267182271,10.8742713147412,5.306308508
-0.00927918487368608,12.3931467221877,5.358991623
0.0584622975861791,12.7547442341695,5.418378592
-0.0330050180889773,13.3282019080534,5.469507933
0.0252889111369269,14.9984697512346,5.526006222
-0.0275111163514839,14.2636167249683,5.579220533
-0.00108439687418067,15.3606675246601,5.63644743
0.00247404862679212,14.4307227554963,5.689055443
-0.0270433656335517,14.6308731337395,5.744894505
-0.0352148161978317,15.5804924672526,5.797866106
0.0129511418588182,15.776729762926,5.854330778
0.0371076666163073,16.4726423973229,5.904607773
-0.00600076959136345,17.4578845438874,5.959656715
0.0332912781784673,17.6179159381355,6.012169361
0.00477572518638106,17.5904441686027,6.069372416
0.0130928374949736,19.3509649994611,6.121870756
-0.00974520103411283,18.6401052921463,6.177184582
-0.0576570005973309,20.2551410864942,6.265490055
-0.000471824356512736,20.4056960372832,6.320296049
-0.0138541308083682,19.8626350505963,6.375116825
0.0070452714976128,21.5965331939522,6.428168535
0.0109082855556364,22.2328539625002,6.499316931
-0.00528329699963421,22.418723507529,6.58240962
-0.00994444968863329,22.5593494742575,6.63681674
0.0157237889475554,23.4728588861362,6.691627264
-0.0119495943292782,24.633367715801,6.74798584
0.00754048077952249,24.7126599725622,6.80673337
0.0194728816007791,25.0204337768222,6.860924721
-0.00326418872963648,24.9031616824322,6.916947603
0.0212721192829193,25.6074777485063,6.969443798
-0.00111325618597999,26.0984976553267,7.026382923
-0.00113869778560982,27.0876665846376,7.083114147
0.0315609293496495,27.8536367811001,7.139606237
0.0172332088408445,28.5995135170198,7.192157984
-0.0100748484417243,29.3568906486119,7.250113249
0.0166908492724611,29.6676342564217,7.303039312
0.00617663857326359,30.8441926295277,7.359092951
-0.00399759746895947,30.9229288396484,7.409417868
-0.0144555420373334,30.2658653059917,7.501600504
-0.00374410451477653,31.1246268093757,7.561685801
0.0174298043939699,33.0557619499704,7.61424017
-0.0233587148640419,33.8222666911033,7.665257215
0.0152876968652275,33.8055229497768,7.720590591
0.0160810720212863,35.4966562116489,7.774082899
0.0169576595327562,34.4571158711103,7.829833031
0.0231827770516139,35.5976738916665,7.881810188
0.0152560396058753,36.3797834705452,7.939334869
-0.0485392512921786,36.896214023508,7.992882967
0.0224218552951691,37.66212204813,8.048266411
0.0309888018350614,38.1777062517361,8.099631548
0.0576029491571758,39.7342438306396,8.155829191
-0.029442696361474,39.978440068786,8.208658457
0.0463781536129075,39.5840260357094,8.266543865
-0.00557892922275558,41.7130768955173,8.31771183
0.00994730761753151,42.3358223338756,8.372520447
-0.0219282435698148,43.7106262148671,8.425864458
-0.00859748303393981,43.7076034621112,8.481772184
0.0181953692081365,43.9895058636758,8.534302235
-0.008060623954388,45.7626542751672,8.589417696
-0.033075085548944,45.3696919771593,8.6731143
0.0339867056474546,46.27749881133,8.728462219
-0.00132256981550502,47.0017000930404,8.781785488
0.0308735065759162,47.6772421265326,8.836806059
-0.0195808565393713,49.018541052606,8.893752575
0.0148929332633669,49.6585709498891,8.974239826
0.0341508681279517,49.3881199777465,9.027939081
-0.019361751646236,51.4091748770523,9.081967115
0.0206894082469894,51.527334698779,9.138038397
0.00338032649535672,52.7859768292307,9.193427086
-0.0182489747294166,53.3483478809032,9.243691683
0.0362701982887881,54.5638714981143,9.298450947
0.0856568100358015,55.521022021242,9.383100748
-0.0032455582079334,55.6993120626469,9.437339544
0.043396584651975,57.2109964577406,9.491164207
0.0114948744988296,57.8024059322935,9.545352697
0.0186235739152009,58.3802807040605,9.601495266
0.0251605247836977,59.5423967168373,9.654169798
0.0125128965531903,60.9647825313723,9.70930028
-0.0166030037476233,61.8007150199484,9.778683186
0.0330426416014981,61.9276822638393,9.836243629
0.0284360019568699,62.9183583920629,9.89927578
0.0207233781565526,64.5284074953065,9.962682962
0.030360441816362,64.8792222142834,10.01443219
-0.00239858593582089,66.5693261252296,10.07279992
0.0110034897878441,66.1412707242562,10.12363219
0.00464488472419396,68.0593854243455,10.17589879
-0.0694473103576966,68.8863895616152,10.22630668
-0.22017986657125,70.1067111782717,10.27847099
-0.321426299984116,70.8547896475974,10.32887149
-0.469676535499861,71.972287552387,10.38144183
-0.622133442183584,72.0320437573962,10.43193531
