Noisy_X,Noisy_Y,Time
0.000256025964872286,-73.2050053939318,0.136230230331421
-0.000479278332759415,-75.8810614431852,0.197899580001831
-0.000822583101461287,-80.378643928843,0.285001993179321
-0.000983460960577095,-72.9047690507796,0.36425256729126
0.000631946266995016,-74.4671275215788,0.422743082046509
0.000307916310624528,-74.4954213167025,0.480452537536621
0.000469692329452783,-69.6519859696732,0.538045406341553
-0.000494761153522684,-78.4345193133892,0.61400294303894
0.00036050837238402,-70.6463890524769,0.706946849822998
-0.00053830549425314,-77.7115788669713,0.76697564125061
-0.000482047074770188,-78.4359982866414,0.830160856246948
-0.000136975888714192,-78.0286860042557,0.90263557434082
-2.84086416775693e-05,-73.1867934915489,0.961056709289551
-0.000488350410205682,-77.3095955047937,1.01907157897949
0.000224552117168011,-73.0348029598753,1.11115455627441
2.92781417950005e-05,-74.7278710138079,1.17229413986206
3.29013290994258e-05,-77.1144439632802,1.23365926742554
0.000841391764232387,-73.0609978368059,1.29153943061829
-0.000691650939779237,-72.3799034848006,1.3494987487793
0.000341256763682157,-71.3951571236605,1.40934228897095
8.45871047965707e-05,-79.7575085908303,1.47259330749512
-0.000334587753646116,-77.0779001373409,1.53774094581604
-0.000422681613684218,-74.7436590239125,1.62078475952148
-0.000846824820961125,-78.1723923994756,1.69749879837036
-0.000533836293063254,-71.6348900103324,1.76248812675476
-0.000961508314656394,-75.1482962142816,1.8315212726593
-0.000125733156839433,-76.1921390939062,1.89912676811218
0.000149300304767842,-74.5787098681394,1.95649671554565
0.000156603482399663,-76.562876693011,2.01570200920105
-0.000313153292751148,-72.9550124679984,2.07523512840271
-8.12566818571439e-05,-76.5702965822615,2.13613724708557
-0.000152108465983524,-75.4937178775603,2.19418883323669
0.000487803983228071,-73.1790047243828,2.26300835609436
-5.65238587077114e-05,-76.0320618189505,2.33162617683411
-4.99925514223354e-05,-76.9730647386965,2.39615392684937
0.000158973922393099,-75.34080827072,2.45609450340271
0.000197957394553627,-75.5994588063959,2.51919341087341
-0.0015992397397586,-74.900182637984,2.57817530632019
-0.00084028687711836,-73.4711138302681,2.63629913330078
2.96491416875545e-05,-75.968494035822,2.69590163230896
0.000479532529475254,-71.9421602138672,2.75415444374084
-0.000309941488246574,-71.9034413871997,2.81561613082886
0.000142602902995329,-74.6057699724278,2.87379097938538
-0.000676057242005818,-72.6322450753717,2.93279099464417
-0.00103518229176841,-73.8288931277914,2.99983024597168
7.88723181925005e-05,-71.811040451184,3.06099629402161
0.000399942233441872,-74.0193886970691,3.11997866630554
-0.000309603184506524,-71.9038334508445,3.1798141002655
-8.968828215087e-05,-72.1629668953825,3.24737334251404
-0.000203749669967337,-71.2930491061395,3.31940698623657
0.000164821984743147,-74.2269481012153,3.38407039642334
0.000141331891107532,-76.131180590729,3.44690012931824
-0.00050468398483902,-71.6166893310644,3.50985932350159
0.00129628361299402,-71.2049195662065,3.57172870635986
-0.000143185096631292,-76.0104430670589,3.63988375663757
-0.000319253110234829,-69.3835771786753,3.71669268608093
-0.000556742487142469,-68.2139559438019,3.79974341392517
0.000230450610738588,-72.3995125716643,3.86178493499756
-0.000206032187066541,-73.2984201682863,3.93841505050659
-0.000182180997167922,-72.0398328785302,3.99964833259583
