Noisy_X,Noisy_Y,Time
0.0601324241252288,-75.2664410929041,0.148105621337891
0.0100130052266295,-74.8747895646025,0.247164726257324
-0.0948461055575162,-75.4633238170281,0.323547601699829
-0.0108372273906444,-74.7086144550265,0.393179178237915
-0.0162405457803261,-75.1902960852822,0.47411322593689
-0.00860476173201599,-74.5402076489401,0.593866348266602
0.0387795885381293,-74.8808680868029,0.706921577453613
-0.055193699787323,-75.6631456972123,0.820968627929688
-0.0180079673895644,-74.3488904549275,0.930307626724243
0.0833241047466633,-75.4448417145312,1.02175378799438
-0.011994634714443,-75.3897629913315,1.08382058143616
0.11597998800087,-75.0938329839374,1.14125609397888
-0.0231723997551784,-75.4170880445087,1.19898867607117
0.0372150241846745,-74.8798299994956,1.25764799118042
0.0145463449623909,-75.5635857831615,1.31831288337708
-0.0403314005496321,-74.6784617852888,1.40676426887512
-0.0432681525309439,-74.7645222903268,1.49617028236389
0.0637420232667,-75.279813455024,1.56216621398926
-0.0480036732446074,-74.648710277877,1.62097668647766
-0.0165685423068057,-74.3991595644278,1.68110775947571
-0.0641388646912618,-75.3436711999061,1.73716688156128
0.0452332556654433,-74.9901921998931,1.79500818252563
0.0598777496463969,-75.5866902486408,1.85674405097961
-0.0505365603151275,-74.6238210884127,1.91586637496948
0.120356325671058,-74.2694279763907,1.97548365592957
-0.0147450359481757,-74.2376909553568,2.03228116035461
-0.0117563985463765,-74.7734095315075,2.08899903297424
0.0555868798937069,-75.186927500756,2.14714097976685
-0.0879178211035797,-76.0756576534074,2.20802116394043
0.0115699974994322,-75.0957399552601,2.26923608779907
0.0344590721291863,-74.6879503827296,2.33045220375061
0.00824599788091196,-75.1191282273414,2.39028191566467
0.0125243365538294,-75.2762029759315,2.45463395118713
0.0241908824516356,-74.4211314685929,2.52065014839172
-0.0359133745190496,-75.2214035880335,2.58516597747803
-0.0330444314714153,-75.3501343352406,2.664790391922
-0.113921235888553,-75.0016480090469,2.72598457336426
-0.0497609516814703,-74.2202362778476,2.78784012794495
-0.0640912775737332,-74.2688413527086,2.84829330444336
-0.0506807351324976,-74.9409527045669,2.93346214294434
-0.084884186841097,-75.0925352455397,3.00719523429871
-0.192386057384569,-74.9870923750505,3.06709313392639
-0.147327064809957,-73.5222137494044,3.12691402435303
-0.140890370679431,-74.147547315517,3.1895763874054
-0.288451931057249,-74.5524914560312,3.25283980369568
-0.229508839291284,-73.6246530692358,3.31649351119995
-0.228299620597572,-73.6377949334026,3.3797664642334
-0.379520395876152,-74.1874534401525,3.44218873977661
-0.380037906946905,-73.5637823914484,3.50435376167297
-0.453094545597442,-73.6475452860843,3.56973743438721
-0.54570021420068,-73.1103087141289,3.63376116752625
-0.600171576159268,-72.0336778476239,3.69996523857117
-0.682598897005062,-72.6650905194536,3.76763272285461
-0.797643894987695,-72.4868442659506,3.82653427124023
-0.850848587678708,-72.653600535099,3.89011812210083
-0.977160901895555,-72.745959207339,3.95498108863831
-0.965891712397444,-72.7080005367967,4.01293396949768
-1.01773926380075,-72.8975580591724,4.07236933708191
-1.22240878551479,-72.0502794013587,4.13250756263733
-1.35650988797183,-72.538225486786,4.19686460494995
-1.42832822031405,-71.4554143799877,4.26242899894714
-1.56983939484887,-71.116919005469,4.32899045944214
-1.77819595671211,-71.5425431915588,4.39215517044067
-1.8991361884295,-71.2208928715771,4.45409083366394
-2.00871386727359,-70.8655901087706,4.51376128196716
-2.17920347797422,-70.3395385300957,4.58507609367371
-2.38129149858765,-70.9302710784394,4.64974880218506
-2.63599319252497,-70.2724886616087,4.71336841583252
-2.87308954149617,-70.3512716584186,4.77778744697571
-3.03183613330229,-70.9450807600792,4.85363149642944
-3.23696991027042,-70.597505000432,4.9205367565155
-3.51532141059785,-70.4463063919127,5.00772476196289
-3.67030262529514,-69.5396486167577,5.06900382041931
-3.95089591856368,-68.9975840155122,5.13203620910645
-4.2678647785026,-69.7136039272666,5.19392204284668
-4.51247923856994,-69.5921697277126,5.25471091270447
-4.79586191891915,-68.9077346918405,5.31769132614136
-5.14640529304556,-68.6417306449407,5.3800311088562
-5.44807595428152,-69.0415405511275,5.43659543991089
-5.62862369973282,-68.7500515518309,5.49874448776245
-6.00013060797812,-68.768474053876,5.56386089324951
-6.32676860448304,-69.1303333644486,5.63035321235657
-6.66434165606427,-68.7915084712186,5.69704651832581
-7.03154780130047,-68.7088789373327,5.76270842552185
-7.2814083774581,-68.1887584160622,5.82565140724182
-7.6633431589361,-68.5050026652442,5.88594365119934
-8.04029651718113,-68.8042447352242,5.95340061187744
