positions_x_odom,positions_y_odom,velocity,acceleration,yaw_odom,Time_Sec,angular_velocity_x_imu,angular_velocity_y_imu,angular_velocity_z_imu,velocity_cmd,steering_angle,mean_x_odom,rms_x_odom,mean_y_odom,rms_y_odom,mean_yaw_odom,rms_yaw_odom
-0.176045760512352,78.13752746582031,0.23652738170451001,0.23652738170451001,0.0013742461439758436,44.79185247421265,,,,0.15,-1.5323766850637308,0.8488862769071807,1.66547230849162,41.72807148547091,49.15290568597107,0.001476400322813604,0.06526526534783643
-0.176045760512352,78.13752746582031,0.23652738170451001,0.23652738170451001,0.0013742461439758436,44.79185247421265,,,,0.15,-1.1222363799431478,0.8488862769071807,1.66547230849162,41.72807148547091,49.15290568597107,0.001476400322813604,0.06526526534783643
-0.176045760512352,78.13752746582031,0.23652738170451001,0.23652738170451001,0.0013742461439758436,44.79185247421265,,,,0.15,-1.1222363799431478,0.8488862769071807,1.66547230849162,41.72807148547091,49.15290568597107,0.001476400322813604,0.06526526534783643
-0.176045760512352,78.13752746582031,0.23652738170451001,0.23652738170451001,0.0013742461439758436,44.79185247421265,,,,0.15,0.0,0.8488862769071807,1.66547230849162,41.72807148547091,49.15290568597107,0.001476400322813604,0.06526526534783643
-0.176045760512352,78.13752746582031,0.23652738170451001,0.23652738170451001,0.0013742461439758436,44.79185247421265,,,,0.15,0.0,0.8488862769071807,1.66547230849162,41.72807148547091,49.15290568597107,0.001476400322813604,0.06526526534783643
-0.176045760512352,78.13752746582031,0.23652738170451001,0.23652738170451001,0.0013742461439758436,44.79185247421265,,,,0.15,0.0,0.8488862769071807,1.66547230849162,41.72807148547091,49.15290568597107,0.001476400322813604,0.06526526534783643
-0.17668980360031128,78.37544250488281,0.2379159107828017,0.2379159107828017,0.001370867127043868,44.90991449356079,,,,0.15,0.0,0.8465394208877127,1.6635871141901903,41.8119327463849,49.23957817882452,0.0014761588280864416,0.06519058134577287
-0.17668980360031128,78.37544250488281,0.2379159107828017,0.2379159107828017,0.001370867127043868,44.90991449356079,,,,0.15,-7.964559477213842,0.8465394208877127,1.6635871141901903,41.8119327463849,49.23957817882452,0.0014761588280864416,0.06519058134577287
-0.17668980360031128,78.37544250488281,0.2379159107828017,0.2379159107828017,0.001370867127043868,44.90991449356079,,,,0.15,-7.964559477213842,0.8465394208877127,1.6635871141901903,41.8119327463849,49.23957817882452,0.0014761588280864416,0.06519058134577287
-0.17668980360031128,78.37544250488281,0.2379159107828017,0.2379159107828017,0.001370867127043868,44.90991449356079,,,,0.15,-4.0667042465193015,0.8465394208877127,1.6635871141901903,41.8119327463849,49.23957817882452,0.0014761588280864416,0.06519058134577287
