x_odom,y_odom,yaw_odom,x_noisy,y_noisy,yaw_noisy,x_filtered,y_filtered,yaw_filtered
1.32061541080475e-06,-2.18286956510383e-07,-0.707106781185578,-0.619135034196315,-0.753889356281517,-1.83579613893572,-1.17977281905155,-0.105605448566738,32.803548257489
1.32061541080475e-06,-2.18286956510383e-07,-0.707106781185578,-1.01430291399045,0.176489650591874,-0.0459854798898062,-1.14315218831873,-0.058007102440681,25.5335214553489
1.32061541080475e-06,-2.18286956510383e-07,-0.707106781185578,-1.80628984064676,0.520126928855536,-0.129812914055127,-1.28991313002572,0.0507219134992885,19.8538935437492
-3.03070992231369e-05,-6.13715599229181e-07,-0.707106780746579,-0.512953374954672,-1.15225199624912,0.403558169908262,-1.11796188442483,-0.190618229551923,15.5492826896372
-3.03070992231369e-05,-6.13715599229181e-07,-0.707106780746579,0.417420012791427,-0.785573187948083,-2.08882240169584,-0.778162006791201,-0.314702012703796,11.6457418425095
-3.03070992231369e-05,-6.13715599229181e-07,-0.707106780746579,0.25434138526994,-0.329317091669792,-0.198640269399474,-0.549655648265818,-0.317822369531614,9.0244268461756
-0.000105446204543,-9.57235897658393e-07,-0.70710677615565,-1.65362674485084,-1.16854747903356,-1.95354253885931,-0.793978734405354,-0.502045284741154,6.59486019538738
-0.000105446204543,-9.57235897658393e-07,-0.70710677615565,0.864863205703251,-0.0940103606395555,-0.80169019255607,-0.426855552033327,-0.412925149509086,4.95790790274214
-0.000105446204543,-9.57235897658393e-07,-0.70710677615565,1.4535327918286,0.215881007249162,-0.880535914504846,-0.0107012842863594,-0.274870395978627,3.66578475196886
-0.0023223310709,-3.543919956428e-05,0.707118494222613,0.211432488636305,-0.978657794191669,0.518343520504763,0.0384597934847601,-0.429874541477003,2.96921528788334
-0.0023223310709,-3.543919956428e-05,0.707118494222613,-1.1694033863362,0.124056176144295,1.87146415347674,-0.228855954763584,-0.307642224159596,2.72626875984374
-0.0023223310709,-3.543919956428e-05,0.707118494222613,-0.959300462669572,0.29627653075495,1.16940688268761,-0.390512774382613,-0.174225109781407,2.38171508475531
0.00127531029284,-0.000101092264231,0.707136213966218,-0.628824524550603,-0.367726290212462,0.840929494028576,-0.443254247818347,-0.217003186967215,2.04071929983832
0.00127531029284,-0.000101092264231,0.707136213966218,1.38153501242123,-2.18059823573324,1.10704186915708,-0.0394047765820511,-0.651287618296948,1.83408440511279
0.00127531029284,-0.000101092264231,0.707136213966218,1.98736946932485,0.888227075309836,0.173728461884581,0.409146585133758,-0.310708392450592,1.4666261542632
0.005795042961836,-0.000372423790395,0.707111370909024,-0.487567232762417,0.348924841422717,-1.12836538031116,0.21069221612892,-0.164758175879408,0.89232095533687
0.005795042961836,-0.000372423790395,0.707111370909024,1.05707526363796,-0.558363359112338,0.155584337731126,0.398007734500074,-0.2518553761615,0.729271610438033
0.005795042961836,-0.000372423790395,0.707111370909024,-1.27176833431453,0.711601715676214,-0.230560785914287,0.0284646879867117,-0.0386487353527826,0.516848283433435
0.006295280531049,-0.000343776075169,0.70713311439859,0.606629397668415,0.55805357175475,1.46039424270706,0.156420018160995,0.0934021154123274,0.72566721120911
0.006295280531049,-0.000343776075169,0.70713311439859,-0.278724611724765,0.239566206551584,0.275337039342039,0.0601168819470054,0.125749066750755,0.626003318093919
0.006295280531049,-0.000343776075169,0.70713311439859,-1.35657993406171,-0.539195507013238,-0.446793089484225,-0.253416451744441,-0.0214088653252518,0.388579593949603
0.012332134880126,-0.000404069956858,0.707126284471077,-1.2150860603363,0.0913780989734331,-0.578810648444142,-0.466246377586314,0.00355205029072582,0.174483617837505
0.012332134880126,-0.000404069956858,0.707126284471077,0.315361255229971,-0.748950740066688,0.882868595936763,-0.293266496509161,-0.162985344013976,0.33125837811835
0.012332134880126,-0.000404069956858,0.707126284471077,0.536442391254493,-1.48931534747396,0.355925774399458,-0.109641185409174,-0.456518041311652,0.336717592046206
0.032362222671509,-0.000424081837991,0.707134444782325,0.320145727783412,0.0835710844431061,1.02336466469838,-0.0145237812140631,-0.336989649384813,0.488681472620625
0.032362222671509,-0.000424081837991,0.707134444782325,-0.937108877001226,-1.0683730504549,-0.00278516910503046,-0.218703798722066,-0.498853996330946,0.379913546528641
0.032362222671509,-0.000424081837991,0.707134444782325,0.654320936219848,0.448211482912127,0.999456810030199,-0.0254921302490667,-0.289256358869341,0.517026485992272
0.059404458850622,-0.000435762281995,0.70713851545631,-1.32588790730052,-0.0854454283670642,1.42918597276202,-0.313286539391519,-0.244150390005633,0.718899181344923
0.059404458850622,-0.000435762281995,0.70713851545631,-0.463823838224399,0.16020983705513,0.281091561996939,-0.346602391177614,-0.154660272682942,0.622006691110905
0.059404458850622,-0.000435762281995,0.70713851545631,0.792398747286972,-0.913707158664638,2.02042947730799,-0.0945267035740655,-0.322647131870452,0.931495745587439
