x_odom,y_odom,yaw_odom,x_noisy,y_noisy,yaw_noisy,x_filtered,y_filtered,yaw_filtered
10,4.99188899993896e-07,-3.05608259706492e-09,10.1943604762281,-0.421571658192537,-0.141791754911176,-0.792903399597445,-0.0590541087965984,-8.95297429460377
10,4.99188899993896e-07,-3.05608259706492e-09,10.0145765599714,0.066460235375094,-0.0767714787134965,1.59893173565303,-0.0378758777125124,-6.98855577686612
10,4.99188899993896e-07,-3.05608259706492e-09,9.72430762969584,0.319061755970589,-0.414551727134519,3.39718254187189,0.0292529809282623,-5.53364363044062
10,-3.03294509649277e-05,-7.69919235119821e-09,10.00003349098,-0.809948096100299,0.327280958079492,4.85847888033198,-0.139107202395382,-4.23654519414289
10,-3.03294509649277e-05,-7.69919235119821e-09,10.2075909567623,0.815512774670595,-0.48966404368884,6.04230658620441,0.0599883031635896,-3.40731192081825
10,-3.03294509649277e-05,-7.69919235119821e-09,9.80614370785662,-0.019819699352569,0.286648378169106,6.87529243532061,0.0429490900231594,-2.589790716579
10,-9.74275171756744e-05,8.10728784253959e-09,9.72762811880601,0.364372086194002,-0.0186080435089028,7.50655122375339,0.112552632587741,-2.02075472672724
10,-9.74275171756744e-05,8.10728784253959e-09,10.200056036293,0.349758946010903,-1.03900208677042,8.10265868559462,0.164361577071397,-1.80348016622301
10,-9.74275171756744e-05,8.10728784253959e-09,10.0549158712636,-0.418473752441988,-0.280057777178459,8.53471845782617,0.0363997451140981,-1.46632708247217
10.0000581741333,-0.00122488476336002,8.07393949180208e-06,9.72290006205058,-0.221852835029904,0.748878187637623,8.79767841876748,-0.0204785403022233,-0.976073497301335
10.0000581741333,-0.00122488476336002,8.07393949180208e-06,10.2009249603839,-0.349843313644771,-0.838738439086188,9.10823503272496,-0.0931573396677164,-0.94567947216601
10.0000581741333,-0.00122488476336002,8.07393949180208e-06,10.4559100103975,-0.219352099489138,0.323222341908598,9.40649294063263,-0.121036157088124,-0.664855084478893
10.0000486373901,0.0014363955706358,3.5948180472698e-05,10.3552984016729,-0.169847097664681,0.559824118880456,9.61647586419329,-0.131826986264692,-0.393817732666647
10.0000486373901,0.0014363955706358,3.5948180472698e-05,9.51262934798897,0.112746949644847,-0.72826756414878,9.5934932866581,-0.0777350528279603,-0.467835807269626
10.0000486373901,0.0014363955706358,3.5948180472698e-05,10.0445568309667,-0.357816312920109,-0.072872694748081,9.69331948458251,-0.139696045556634,-0.380425360690866
9.99982261657715,0.00371799059212208,-6.91798700740472e-06,9.78067525077859,-0.200418595432128,-0.944646893401329,9.71265244579421,-0.153131495515762,-0.505294885413593
9.99982261657715,0.00371799059212208,-6.91798700740472e-06,9.96253762115986,-0.0738063845031645,0.950745086244217,9.76795526795568,-0.13557838550711,-0.183054402380656
9.99982261657715,0.00371799059212208,-6.91798700740472e-06,10.2338711844652,0.138582200360274,0.816856679973542,9.87106848799855,-0.0749084729078461,0.038238856348321
9.99992084503174,0.00330658443272114,4.74541606579654e-05,9.94742991153351,-1.0516909405958,-0.641154392550875,9.88796825894163,-0.291071464627925,-0.112119659184276
9.99992084503174,0.00330658443272114,4.74541606579654e-05,10.4320313049081,-0.0482459121157608,-0.0735598043711399,10.0083764497504,-0.237332777720521,-0.103585864451624
9.99992084503174,0.00330658443272114,4.74541606579654e-05,10.0202336278648,0.832265664617126,-0.765316226102384,10.0110005966677,-0.000621477055043507,-0.250035354525111
10.0000162124634,0.00410563684999943,0.000154728438374174,10.2411193648253,0.694848584653408,-1.41682396963756,10.061928857189,0.153293202994075,-0.508260770207264
10.0000162124634,0.00410563684999943,0.000154728438374174,9.97297062583355,-0.155916974978133,0.264398394726254,10.0422412497059,0.084861486870436,-0.337261300842066
10.0000162124634,0.00410563684999943,0.000154728438374174,10.0044657792518,0.154009298617166,0.90471741529721,10.0338810493797,0.100164724858946,-0.0623953430416963
9.99970531463623,0.00853372365236282,0.000263837545965081,9.69817771853537,0.611742111127696,0.897537704037737,9.95958555915093,0.213383116807472,0.150050259270966
9.99970531463623,0.00853372365236282,0.000263837545965081,10.4728270055971,-0.405205378465944,-0.0584040460809509,10.0731725312359,0.0764817013948076,0.103916624649373
