positions_x_odom,positions_y_odom,steering_angle,Time_Sec
-0.0768498033285141,0.025376776233315468,0.5899999737739563,2.1008687019348145
-0.0768498033285141,0.025376776233315468,0.5899999737739563,2.1008687019348145
-0.0768498033285141,0.025376776233315468,0.5899999737739563,2.1008687019348145
-0.0768498033285141,0.025376776233315468,0.5899999737739563,2.1008687019348145
-0.0768498033285141,0.025376776233315468,0.5899999737739563,2.1008687019348145
-0.08656378090381622,0.04733745753765106,0.5899999737739563,2.490427017211914
-0.08656378090381622,0.04733745753765106,0.5899999737739563,2.490427017211914
-0.08656378090381622,0.04733745753765106,0.5899999737739563,2.490427017211914
-0.08656378090381622,0.04733745753765106,0.5899999737739563,2.490427017211914
-0.08656378090381622,0.04733745753765106,0.5899999737739563,2.490427017211914
-0.08816874772310257,0.03275786712765694,0.5899999737739563,2.890129566192627
-0.08816874772310257,0.03275786712765694,0.5899999737739563,2.890129566192627
-0.08816874772310257,0.03275786712765694,0.5899999737739563,2.890129566192627
-0.08816874772310257,0.03275786712765694,0.5899999737739563,2.890129566192627
-0.08816874772310257,0.03275786712765694,0.5899999737739563,2.890129566192627
-0.08224476873874664,0.03488726541399956,0.5899999737739563,3.329388380050659
-0.08224476873874664,0.03488726541399956,0.5899999737739563,3.329388380050659
-0.08224476873874664,0.03488726541399956,0.5899999737739563,3.329388380050659
-0.08224476873874664,0.03488726541399956,0.5899999737739563,3.329388380050659
-0.08224476873874664,0.03488726541399956,0.5899999737739563,3.329388380050659
-0.08868280798196793,0.038564909249544144,0.5899999737739563,3.701028347015381
-0.08868280798196793,0.038564909249544144,0.5899999737739563,3.701028347015381
-0.08868280798196793,0.038564909249544144,0.5899999737739563,3.701028347015381
-0.08868280798196793,0.038564909249544144,0.5899999737739563,3.701028347015381
-0.08868280798196793,0.038564909249544144,0.5899999737739563,3.701028347015381
-0.07511629164218903,0.022952890023589134,0.5899999737739563,4.104947090148926
-0.07511629164218903,0.022952890023589134,0.5899999737739563,4.104947090148926
-0.07511629164218903,0.022952890023589134,0.5899999737739563,4.104947090148926
-0.07511629164218903,0.022952890023589134,0.5899999737739563,4.104947090148926
-0.07511629164218903,0.022952890023589134,0.5899999737739563,4.104947090148926
-0.08892752230167389,0.022423559799790382,0.5899999737739563,4.491302728652954
-0.08892752230167389,0.022423559799790382,0.5899999737739563,4.491302728652954
-0.08892752230167389,0.022423559799790382,0.5899999737739563,4.491302728652954
-0.08892752230167389,0.022423559799790382,0.5899999737739563,4.491302728652954
-0.08892752230167389,0.022423559799790382,0.5899999737739563,4.491302728652954
-0.08935492485761642,0.03697333484888077,0.5899999737739563,4.904627084732056
-0.08935492485761642,0.03697333484888077,0.5899999737739563,4.904627084732056
-0.08935492485761642,0.03697333484888077,0.5899999737739563,4.904627084732056
-0.08935492485761642,0.03697333484888077,0.5899999737739563,4.904627084732056
-0.08935492485761642,0.03697333484888077,0.5899999737739563,4.904627084732056
-0.08821548521518707,0.030673936009407043,0.5899999737739563,5.343926668167114
-0.08821548521518707,0.030673936009407043,0.5899999737739563,5.343926668167114
-0.08821548521518707,0.030673936009407043,0.5899999737739563,5.343926668167114
-0.08821548521518707,0.030673936009407043,0.5899999737739563,5.343926668167114
-0.08821548521518707,0.030673936009407043,0.5899999737739563,5.343926668167114
-0.08499933779239655,0.03557171672582626,0.5899999737739563,5.694761276245117
-0.08499933779239655,0.03557171672582626,0.5899999737739563,5.694761276245117
-0.08499933779239655,0.03557171672582626,0.5899999737739563,5.694761276245117
-0.08499933779239655,0.03557171672582626,0.5899999737739563,5.694761276245117
-0.08499933779239655,0.03557171672582626,0.5899999737739563,5.694761276245117
-0.09420653432607651,0.03527481108903885,0.5899999737739563,6.1356682777404785
-0.09420653432607651,0.03527481108903885,0.5899999737739563,6.1356682777404785
-0.09420653432607651,0.03527481108903885,0.5899999737739563,6.1356682777404785
-0.09420653432607651,0.03527481108903885,0.5899999737739563,6.1356682777404785
-0.09420653432607651,0.03527481108903885,0.5899999737739563,6.1356682777404785
-0.06829136610031128,0.03448031097650528,0.5899999737739563,6.495812654495239
